route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
0,4,"4_3890758^H+","27 Grudnia",1,508216,0,1
0,4,"4_3890759^H+","27 Grudnia",1,508216,0,1
0,4,"4_3890760^H+","27 Grudnia",1,508216,0,1
0,4,"4_3890761^H+","27 Grudnia",1,508216,0,1
0,4,"4_3890762^H+","27 Grudnia",1,508216,0,1
1,1,"1_3884511^N+","Franowo",0,507429,1,1
1,1,"1_3884513^N+","Franowo",0,507429,1,1
1,1,"1_3884515^N+","Franowo",0,507429,1,1
1,1,"1_3884517^N+","Franowo",0,507429,1,1
1,1,"1_3884519^N+","Franowo",0,507429,1,1
1,1,"1_3884521^N+","Franowo",0,507429,1,1
1,1,"1_3884523^N+","Franowo",0,507429,1,1
1,1,"1_3884525^N+","Franowo",0,507429,1,1
1,1,"1_3884527^N+","Franowo",0,507429,1,1
1,1,"1_3884529^N+","Franowo",0,507429,1,1
1,1,"1_3884531^N+","Franowo",0,507429,1,1
1,1,"1_3884538^N+","Franowo",0,507429,1,2
1,1,"1_3884540^N+","Franowo",0,507429,1,2
1,1,"1_3884542^N+","Franowo",0,507429,1,2
1,1,"1_3884544^N+","Franowo",0,507429,1,2
1,1,"1_3884546^N+","Franowo",0,507429,1,2
1,1,"1_3884548^N+","Franowo",0,507429,1,2
1,1,"1_3884550^N+","Franowo",0,507429,1,2
1,1,"1_3884552^N+","Franowo",0,507429,1,2
1,1,"1_3884554^N+","Franowo",0,507429,1,2
1,1,"1_3884556^N+","Franowo",0,507429,1,2
1,1,"1_3884558^N+","Franowo",0,507429,1,2
1,1,"1_3884564^N+","Franowo",0,507429,1,3
1,1,"1_3884566^N+","Franowo",0,507429,1,3
1,1,"1_3884568^N+","Franowo",0,507429,1,3
1,1,"1_3884570^N+","Franowo",0,507429,1,3
1,1,"1_3884572^N+","Franowo",0,507429,1,3
1,1,"1_3884574^N+","Franowo",0,507429,1,3
1,1,"1_3884576^N+","Franowo",0,507429,1,3
1,1,"1_3884578^N+","Franowo",0,507429,1,3
1,1,"1_3884580^N+","Franowo",0,507429,1,3
1,1,"1_3884582^N+","Franowo",0,507429,1,3
1,1,"1_3884588^N+","Franowo",0,507429,1,4
1,1,"1_3884590^N+","Franowo",0,507429,1,4
1,1,"1_3884592^N+","Franowo",0,507429,1,4
1,1,"1_3884594^N+","Franowo",0,507429,1,4
1,1,"1_3884596^N+","Franowo",0,507429,1,4
1,1,"1_3884598^N+","Franowo",0,507429,1,4
1,1,"1_3884600^N+","Franowo",0,507429,1,4
1,1,"1_3884602^N+","Franowo",0,507429,1,4
1,1,"1_3884604^N+","Franowo",0,507429,1,4
1,1,"1_3884606^N+","Franowo",0,507429,1,4
1,1,"1_3884608^N+","Franowo",0,507429,1,4
1,1,"1_3884614^N+","Franowo",0,507429,1,5
1,1,"1_3884616^N+","Franowo",0,507429,1,5
1,1,"1_3884618^N+","Franowo",0,507429,1,5
1,1,"1_3884620^N+","Franowo",0,507429,1,5
1,1,"1_3884622^N+","Franowo",0,507429,1,5
1,1,"1_3884624^N+","Franowo",0,507429,1,5
1,1,"1_3884626^N+","Franowo",0,507429,1,5
1,1,"1_3884633^N+","Franowo",0,507429,1,6
1,1,"1_3884635^N+","Franowo",0,507429,1,6
1,1,"1_3884637^N+","Franowo",0,507429,1,6
1,1,"1_3884639^N+","Franowo",0,507429,1,6
1,1,"1_3884641^N+","Franowo",0,507429,1,6
1,1,"1_3884643^N+","Franowo",0,507429,1,6
1,1,"1_3884645^N+","Franowo",0,507429,1,6
1,1,"1_3884647^N+","Franowo",0,507429,1,6
1,1,"1_3884649^N+","Franowo",0,507429,1,6
1,1,"1_3884651^N+","Franowo",0,507429,1,6
1,1,"1_3884659^N+","Franowo",0,507429,1,7
1,1,"1_3884661^N+","Franowo",0,507429,1,7
1,1,"1_3884663^N+","Franowo",0,507429,1,7
1,1,"1_3884665^N+","Franowo",0,507429,1,7
1,1,"1_3884667^N+","Franowo",0,507429,1,7
1,1,"1_3884669^N+","Franowo",0,507429,1,7
1,1,"1_3884671^N+","Franowo",0,507429,1,7
1,1,"1_3884673^N+","Franowo",0,507429,1,7
1,1,"1_3884675^N+","Franowo",0,507429,1,7
1,1,"1_3884677^N+","Franowo",0,507429,1,7
1,1,"1_3884512^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884514^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884516^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884518^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884520^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884522^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884524^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884526^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884528^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884530^N+","Budziszyńska",1,507430,1,1
1,1,"1_3884537^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884539^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884541^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884543^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884545^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884547^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884549^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884551^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884553^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884555^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884557^N+","Budziszyńska",1,507430,1,2
1,1,"1_3884563^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884565^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884567^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884569^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884571^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884573^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884575^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884577^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884579^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884581^N+","Budziszyńska",1,507430,1,3
1,1,"1_3884587^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884589^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884591^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884593^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884595^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884597^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884599^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884601^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884603^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884605^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884607^N+","Budziszyńska",1,507430,1,4
1,1,"1_3884613^N+","Budziszyńska",1,507430,1,5
1,1,"1_3884615^N+","Budziszyńska",1,507430,1,5
1,1,"1_3884617^N+","Budziszyńska",1,507430,1,5
1,1,"1_3884619^N+","Budziszyńska",1,507430,1,5
1,1,"1_3884621^N+","Budziszyńska",1,507430,1,5
1,1,"1_3884623^N+","Budziszyńska",1,507430,1,5
1,1,"1_3884625^N+","Budziszyńska",1,507430,1,5
1,1,"1_3884632^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884634^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884636^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884638^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884640^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884642^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884644^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884646^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884648^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884650^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884652^N+","Budziszyńska",1,507430,1,6
1,1,"1_3884658^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884660^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884662^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884664^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884666^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884668^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884670^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884672^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884674^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884676^N+","Budziszyńska",1,507430,1,7
1,1,"1_3884631^N","Franowo",0,507468,1,6
1,1,"1_3884510^N","Budziszyńska",1,507469,1,1
1,1,"1_3884653^G,N","Głogowska/Hetmańska",0,507474,1,6
1,1,"1_3884532^G,N","Głogowska/Hetmańska",1,507476,1,1
1,3,"3_3887978^N+","Franowo",0,507429,1,1
1,3,"3_3887980^N+","Franowo",0,507429,1,1
1,3,"3_3887982^N+","Franowo",0,507429,1,1
1,3,"3_3887984^N+","Franowo",0,507429,1,1
1,3,"3_3887986^N+","Franowo",0,507429,1,1
1,3,"3_3887988^N+","Franowo",0,507429,1,1
1,3,"3_3887990^N+","Franowo",0,507429,1,1
1,3,"3_3887992^N+","Franowo",0,507429,1,1
1,3,"3_3887994^N+","Franowo",0,507429,1,1
1,3,"3_3887996^N+","Franowo",0,507429,1,1
1,3,"3_3888003^N+","Franowo",0,507429,1,2
1,3,"3_3888005^N+","Franowo",0,507429,1,2
1,3,"3_3888007^N+","Franowo",0,507429,1,2
1,3,"3_3888009^N+","Franowo",0,507429,1,2
1,3,"3_3888011^N+","Franowo",0,507429,1,2
1,3,"3_3888013^N+","Franowo",0,507429,1,2
1,3,"3_3888015^N+","Franowo",0,507429,1,2
1,3,"3_3888017^N+","Franowo",0,507429,1,2
1,3,"3_3888019^N+","Franowo",0,507429,1,2
1,3,"3_3888021^N+","Franowo",0,507429,1,2
1,3,"3_3888027^N+","Franowo",0,507429,1,3
1,3,"3_3888029^N+","Franowo",0,507429,1,3
1,3,"3_3888031^N+","Franowo",0,507429,1,3
1,3,"3_3888033^N+","Franowo",0,507429,1,3
1,3,"3_3888035^N+","Franowo",0,507429,1,3
1,3,"3_3888037^N+","Franowo",0,507429,1,3
1,3,"3_3888039^N+","Franowo",0,507429,1,3
1,3,"3_3888041^N+","Franowo",0,507429,1,3
1,3,"3_3888047^N+","Franowo",0,507429,1,4
1,3,"3_3888049^N+","Franowo",0,507429,1,4
1,3,"3_3888051^N+","Franowo",0,507429,1,4
1,3,"3_3888053^N+","Franowo",0,507429,1,4
1,3,"3_3888055^N+","Franowo",0,507429,1,4
1,3,"3_3888057^N+","Franowo",0,507429,1,4
1,3,"3_3888059^N+","Franowo",0,507429,1,4
1,3,"3_3888061^N+","Franowo",0,507429,1,4
1,3,"3_3888063^N+","Franowo",0,507429,1,4
1,3,"3_3888065^N+","Franowo",0,507429,1,4
1,3,"3_3888072^N+","Franowo",0,507429,1,5
1,3,"3_3888074^N+","Franowo",0,507429,1,5
1,3,"3_3888076^N+","Franowo",0,507429,1,5
1,3,"3_3888078^N+","Franowo",0,507429,1,5
1,3,"3_3888080^N+","Franowo",0,507429,1,5
1,3,"3_3888082^N+","Franowo",0,507429,1,5
1,3,"3_3888084^N+","Franowo",0,507429,1,5
1,3,"3_3888086^N+","Franowo",0,507429,1,5
1,3,"3_3888088^N+","Franowo",0,507429,1,5
1,3,"3_3888096^N+","Franowo",0,507429,1,6
1,3,"3_3888098^N+","Franowo",0,507429,1,6
1,3,"3_3888100^N+","Franowo",0,507429,1,6
1,3,"3_3888102^N+","Franowo",0,507429,1,6
1,3,"3_3888104^N+","Franowo",0,507429,1,6
1,3,"3_3888106^N+","Franowo",0,507429,1,6
1,3,"3_3888108^N+","Franowo",0,507429,1,6
1,3,"3_3888110^N+","Franowo",0,507429,1,6
1,3,"3_3888112^N+","Franowo",0,507429,1,6
1,3,"3_3887979^N+","Budziszyńska",1,507430,1,1
1,3,"3_3887981^N+","Budziszyńska",1,507430,1,1
1,3,"3_3887983^N+","Budziszyńska",1,507430,1,1
1,3,"3_3887985^N+","Budziszyńska",1,507430,1,1
1,3,"3_3887987^N+","Budziszyńska",1,507430,1,1
1,3,"3_3887989^N+","Budziszyńska",1,507430,1,1
1,3,"3_3887991^N+","Budziszyńska",1,507430,1,1
1,3,"3_3887993^N+","Budziszyńska",1,507430,1,1
1,3,"3_3887995^N+","Budziszyńska",1,507430,1,1
1,3,"3_3888002^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888004^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888006^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888008^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888010^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888012^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888014^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888016^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888018^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888020^N+","Budziszyńska",1,507430,1,2
1,3,"3_3888026^N+","Budziszyńska",1,507430,1,3
1,3,"3_3888028^N+","Budziszyńska",1,507430,1,3
1,3,"3_3888030^N+","Budziszyńska",1,507430,1,3
1,3,"3_3888032^N+","Budziszyńska",1,507430,1,3
1,3,"3_3888034^N+","Budziszyńska",1,507430,1,3
1,3,"3_3888036^N+","Budziszyńska",1,507430,1,3
1,3,"3_3888038^N+","Budziszyńska",1,507430,1,3
1,3,"3_3888040^N+","Budziszyńska",1,507430,1,3
1,3,"3_3888046^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888048^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888050^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888052^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888054^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888056^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888058^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888060^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888062^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888064^N+","Budziszyńska",1,507430,1,4
1,3,"3_3888071^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888073^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888075^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888077^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888079^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888081^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888083^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888085^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888087^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888089^N+","Budziszyńska",1,507430,1,5
1,3,"3_3888095^N+","Budziszyńska",1,507430,1,6
1,3,"3_3888097^N+","Budziszyńska",1,507430,1,6
1,3,"3_3888099^N+","Budziszyńska",1,507430,1,6
1,3,"3_3888101^N+","Budziszyńska",1,507430,1,6
1,3,"3_3888103^N+","Budziszyńska",1,507430,1,6
1,3,"3_3888105^N+","Budziszyńska",1,507430,1,6
1,3,"3_3888107^N+","Budziszyńska",1,507430,1,6
1,3,"3_3888109^N+","Budziszyńska",1,507430,1,6
1,3,"3_3888111^N+","Budziszyńska",1,507430,1,6
1,3,"3_3888070^N","Franowo",0,507468,1,5
1,3,"3_3887977^N","Budziszyńska",1,507469,1,1
1,3,"3_3888090^G,N","Głogowska/Hetmańska",0,507474,1,5
1,3,"3_3887997^G,N","Głogowska/Hetmańska",1,507476,1,1
1,4,"4_3890769^N+","Franowo",0,507429,1,1
1,4,"4_3890771^N+","Franowo",0,507429,1,1
1,4,"4_3890773^N+","Franowo",0,507429,1,1
1,4,"4_3890775^N+","Franowo",0,507429,1,1
1,4,"4_3890777^N+","Franowo",0,507429,1,1
1,4,"4_3890779^N+","Franowo",0,507429,1,1
1,4,"4_3890781^N+","Franowo",0,507429,1,1
1,4,"4_3890783^N+","Franowo",0,507429,1,1
1,4,"4_3890785^N+","Franowo",0,507429,1,1
1,4,"4_3890792^N+","Franowo",0,507429,1,2
1,4,"4_3890794^N+","Franowo",0,507429,1,2
1,4,"4_3890796^N+","Franowo",0,507429,1,2
1,4,"4_3890798^N+","Franowo",0,507429,1,2
1,4,"4_3890800^N+","Franowo",0,507429,1,2
1,4,"4_3890802^N+","Franowo",0,507429,1,2
1,4,"4_3890804^N+","Franowo",0,507429,1,2
1,4,"4_3890806^N+","Franowo",0,507429,1,2
1,4,"4_3890812^N+","Franowo",0,507429,1,3
1,4,"4_3890814^N+","Franowo",0,507429,1,3
1,4,"4_3890816^N+","Franowo",0,507429,1,3
1,4,"4_3890818^N+","Franowo",0,507429,1,3
1,4,"4_3890820^N+","Franowo",0,507429,1,3
1,4,"4_3890822^N+","Franowo",0,507429,1,3
1,4,"4_3890828^N+","Franowo",0,507429,1,4
1,4,"4_3890830^N+","Franowo",0,507429,1,4
1,4,"4_3890832^N+","Franowo",0,507429,1,4
1,4,"4_3890834^N+","Franowo",0,507429,1,4
1,4,"4_3890836^N+","Franowo",0,507429,1,4
1,4,"4_3890838^N+","Franowo",0,507429,1,4
1,4,"4_3890840^N+","Franowo",0,507429,1,4
1,4,"4_3890842^N+","Franowo",0,507429,1,4
1,4,"4_3890848^N+","Franowo",0,507429,1,5
1,4,"4_3890850^N+","Franowo",0,507429,1,5
1,4,"4_3890852^N+","Franowo",0,507429,1,5
1,4,"4_3890854^N+","Franowo",0,507429,1,5
1,4,"4_3890856^N+","Franowo",0,507429,1,5
1,4,"4_3890858^N+","Franowo",0,507429,1,5
1,4,"4_3890860^N+","Franowo",0,507429,1,5
1,4,"4_3890862^N+","Franowo",0,507429,1,5
1,4,"4_3890864^N+","Franowo",0,507429,1,5
1,4,"4_3890872^N+","Franowo",0,507429,1,6
1,4,"4_3890874^N+","Franowo",0,507429,1,6
1,4,"4_3890876^N+","Franowo",0,507429,1,6
1,4,"4_3890878^N+","Franowo",0,507429,1,6
1,4,"4_3890880^N+","Franowo",0,507429,1,6
1,4,"4_3890882^N+","Franowo",0,507429,1,6
1,4,"4_3890888^N+","Franowo",0,507429,1,7
1,4,"4_3890890^N+","Franowo",0,507429,1,7
1,4,"4_3890768^N+","Budziszyńska",1,507430,1,1
1,4,"4_3890770^N+","Budziszyńska",1,507430,1,1
1,4,"4_3890772^N+","Budziszyńska",1,507430,1,1
1,4,"4_3890774^N+","Budziszyńska",1,507430,1,1
1,4,"4_3890776^N+","Budziszyńska",1,507430,1,1
1,4,"4_3890778^N+","Budziszyńska",1,507430,1,1
1,4,"4_3890780^N+","Budziszyńska",1,507430,1,1
1,4,"4_3890782^N+","Budziszyńska",1,507430,1,1
1,4,"4_3890784^N+","Budziszyńska",1,507430,1,1
1,4,"4_3890791^N+","Budziszyńska",1,507430,1,2
1,4,"4_3890793^N+","Budziszyńska",1,507430,1,2
1,4,"4_3890795^N+","Budziszyńska",1,507430,1,2
1,4,"4_3890797^N+","Budziszyńska",1,507430,1,2
1,4,"4_3890799^N+","Budziszyńska",1,507430,1,2
1,4,"4_3890801^N+","Budziszyńska",1,507430,1,2
1,4,"4_3890803^N+","Budziszyńska",1,507430,1,2
1,4,"4_3890805^N+","Budziszyńska",1,507430,1,2
1,4,"4_3890811^N+","Budziszyńska",1,507430,1,3
1,4,"4_3890813^N+","Budziszyńska",1,507430,1,3
1,4,"4_3890815^N+","Budziszyńska",1,507430,1,3
1,4,"4_3890817^N+","Budziszyńska",1,507430,1,3
1,4,"4_3890819^N+","Budziszyńska",1,507430,1,3
1,4,"4_3890821^N+","Budziszyńska",1,507430,1,3
1,4,"4_3890827^N+","Budziszyńska",1,507430,1,4
1,4,"4_3890829^N+","Budziszyńska",1,507430,1,4
1,4,"4_3890831^N+","Budziszyńska",1,507430,1,4
1,4,"4_3890833^N+","Budziszyńska",1,507430,1,4
1,4,"4_3890835^N+","Budziszyńska",1,507430,1,4
1,4,"4_3890837^N+","Budziszyńska",1,507430,1,4
1,4,"4_3890839^N+","Budziszyńska",1,507430,1,4
1,4,"4_3890841^N+","Budziszyńska",1,507430,1,4
1,4,"4_3890849^N+","Budziszyńska",1,507430,1,5
1,4,"4_3890851^N+","Budziszyńska",1,507430,1,5
1,4,"4_3890853^N+","Budziszyńska",1,507430,1,5
1,4,"4_3890855^N+","Budziszyńska",1,507430,1,5
1,4,"4_3890857^N+","Budziszyńska",1,507430,1,5
1,4,"4_3890859^N+","Budziszyńska",1,507430,1,5
1,4,"4_3890861^N+","Budziszyńska",1,507430,1,5
1,4,"4_3890863^N+","Budziszyńska",1,507430,1,5
1,4,"4_3890865^N+","Budziszyńska",1,507430,1,5
1,4,"4_3890871^N+","Budziszyńska",1,507430,1,6
1,4,"4_3890873^N+","Budziszyńska",1,507430,1,6
1,4,"4_3890875^N+","Budziszyńska",1,507430,1,6
1,4,"4_3890877^N+","Budziszyńska",1,507430,1,6
1,4,"4_3890879^N+","Budziszyńska",1,507430,1,6
1,4,"4_3890881^N+","Budziszyńska",1,507430,1,6
1,4,"4_3890889^N+","Budziszyńska",1,507430,1,7
1,4,"4_3890767^N","Franowo",0,507468,1,1
1,4,"4_3890847^N","Budziszyńska",1,507469,1,5
1,4,"4_3890887^N","Budziszyńska",1,507469,1,7
1,4,"4_3890866^G,N","Głogowska/Hetmańska",0,507474,1,5
1,4,"4_3890786^G,N","Głogowska/Hetmańska",1,507476,1,1
1,5,"5_3893223^N+","Franowo",0,507429,1,1
1,5,"5_3893225^N+","Franowo",0,507429,1,1
1,5,"5_3893227^N+","Franowo",0,507429,1,1
1,5,"5_3893229^N+","Franowo",0,507429,1,1
1,5,"5_3893231^N+","Franowo",0,507429,1,1
1,5,"5_3893233^N+","Franowo",0,507429,1,1
1,5,"5_3893235^N+","Franowo",0,507429,1,1
1,5,"5_3893237^N+","Franowo",0,507429,1,1
1,5,"5_3893239^N+","Franowo",0,507429,1,1
1,5,"5_3893241^N+","Franowo",0,507429,1,1
1,5,"5_3893243^N+","Franowo",0,507429,1,1
1,5,"5_3893250^N+","Franowo",0,507429,1,2
1,5,"5_3893252^N+","Franowo",0,507429,1,2
1,5,"5_3893254^N+","Franowo",0,507429,1,2
1,5,"5_3893256^N+","Franowo",0,507429,1,2
1,5,"5_3893258^N+","Franowo",0,507429,1,2
1,5,"5_3893260^N+","Franowo",0,507429,1,2
1,5,"5_3893262^N+","Franowo",0,507429,1,2
1,5,"5_3893264^N+","Franowo",0,507429,1,2
1,5,"5_3893266^N+","Franowo",0,507429,1,2
1,5,"5_3893268^N+","Franowo",0,507429,1,2
1,5,"5_3893270^N+","Franowo",0,507429,1,2
1,5,"5_3893276^N+","Franowo",0,507429,1,3
1,5,"5_3893278^N+","Franowo",0,507429,1,3
1,5,"5_3893280^N+","Franowo",0,507429,1,3
1,5,"5_3893282^N+","Franowo",0,507429,1,3
1,5,"5_3893284^N+","Franowo",0,507429,1,3
1,5,"5_3893286^N+","Franowo",0,507429,1,3
1,5,"5_3893288^N+","Franowo",0,507429,1,3
1,5,"5_3893290^N+","Franowo",0,507429,1,3
1,5,"5_3893292^N+","Franowo",0,507429,1,3
1,5,"5_3893294^N+","Franowo",0,507429,1,3
1,5,"5_3893300^N+","Franowo",0,507429,1,4
1,5,"5_3893302^N+","Franowo",0,507429,1,4
1,5,"5_3893304^N+","Franowo",0,507429,1,4
1,5,"5_3893306^N+","Franowo",0,507429,1,4
1,5,"5_3893308^N+","Franowo",0,507429,1,4
1,5,"5_3893310^N+","Franowo",0,507429,1,4
1,5,"5_3893312^N+","Franowo",0,507429,1,4
1,5,"5_3893314^N+","Franowo",0,507429,1,4
1,5,"5_3893316^N+","Franowo",0,507429,1,4
1,5,"5_3893318^N+","Franowo",0,507429,1,4
1,5,"5_3893320^N+","Franowo",0,507429,1,4
1,5,"5_3893326^N+","Franowo",0,507429,1,5
1,5,"5_3893328^N+","Franowo",0,507429,1,5
1,5,"5_3893330^N+","Franowo",0,507429,1,5
1,5,"5_3893332^N+","Franowo",0,507429,1,5
1,5,"5_3893334^N+","Franowo",0,507429,1,5
1,5,"5_3893336^N+","Franowo",0,507429,1,5
1,5,"5_3893338^N+","Franowo",0,507429,1,5
1,5,"5_3893345^N+","Franowo",0,507429,1,6
1,5,"5_3893347^N+","Franowo",0,507429,1,6
1,5,"5_3893349^N+","Franowo",0,507429,1,6
1,5,"5_3893351^N+","Franowo",0,507429,1,6
1,5,"5_3893353^N+","Franowo",0,507429,1,6
1,5,"5_3893355^N+","Franowo",0,507429,1,6
1,5,"5_3893357^N+","Franowo",0,507429,1,6
1,5,"5_3893359^N+","Franowo",0,507429,1,6
1,5,"5_3893361^N+","Franowo",0,507429,1,6
1,5,"5_3893363^N+","Franowo",0,507429,1,6
1,5,"5_3893371^N+","Franowo",0,507429,1,7
1,5,"5_3893373^N+","Franowo",0,507429,1,7
1,5,"5_3893375^N+","Franowo",0,507429,1,7
1,5,"5_3893377^N+","Franowo",0,507429,1,7
1,5,"5_3893379^N+","Franowo",0,507429,1,7
1,5,"5_3893381^N+","Franowo",0,507429,1,7
1,5,"5_3893383^N+","Franowo",0,507429,1,7
1,5,"5_3893385^N+","Franowo",0,507429,1,7
1,5,"5_3893387^N+","Franowo",0,507429,1,7
1,5,"5_3893389^N+","Franowo",0,507429,1,7
1,5,"5_3893224^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893226^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893228^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893230^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893232^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893234^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893236^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893238^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893240^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893242^N+","Budziszyńska",1,507430,1,1
1,5,"5_3893249^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893251^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893253^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893255^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893257^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893259^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893261^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893263^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893265^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893267^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893269^N+","Budziszyńska",1,507430,1,2
1,5,"5_3893275^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893277^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893279^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893281^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893283^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893285^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893287^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893289^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893291^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893293^N+","Budziszyńska",1,507430,1,3
1,5,"5_3893299^N+","Budziszyńska",1,507430,1,4
1,5,"5_3893301^N+","Budziszyńska",1,507430,1,4
1,5,"5_3893303^N+","Budziszyńska",1,507430,1,4
1,5,"5_3893305^N+","Budziszyńska",1,507430,1,4
1,5,"5_3893307^N+","Budziszyńska",1,507430,1,4
1,5,"5_3893309^N+","Budziszyńska",1,507430,1,4
1,5,"5_3893311^N+","Budziszyńska",1,507430,1,4
